lsoa_code,dpi_score,dpi_z,lisa_I,lisa_p,lisa_class,gistar_z,gistar_p,gistar_class
E01000208,0.975,0.9974477020509118,0.11546744523677027,0.41,Not sig,1.2268005699281732,0.07,Not sig
E01000209,0.941,-0.9718628628230831,0.04385869313878389,0.8,Not sig,-1.1146526852649077,0.88,Not sig
E01000248,0.964,0.36031781341520763,-0.29591767933790625,0.2,Not sig,-0.7323194683899055,0.81,Not sig
E01000284,0.962,0.2444760154814432,0.07156874763938352,0.64,Not sig,0.6122920029634019,0.26,Not sig
E01000301,0.961,0.18655511651456103,0.06856981167080178,0.59,Not sig,0.7155603316121419,0.27,Not sig
E01000139,0.965,0.4182387123820898,0.16800225990516865,0.39,Not sig,0.8756357836448936,0.19,Not sig
E01000167,0.921,-2.1302808421607207,-0.1300745976198361,0.4,Not sig,-2.0978329070722594,0.97,Not sig
E01000186,0.966,0.47615961134897206,0.08883001177464685,0.62,Not sig,0.4717238350122024,0.33,Not sig
E01000198,0.979,1.2291312979184408,0.47847409652757406,0.06,Not sig,1.5239167156793272,0.04,Hotspot (Gi*)
E01000222,0.967,0.5340805103158542,0.0016764447825419453,0.99,Not sig,0.6156795612539755,0.28,Not sig
E01000223,0.967,0.5340805103158542,0.1924387216644946,0.37,Not sig,0.8600283164618783,0.17,Not sig
E01000234,0.974,0.9395268030840297,0.2977145655533395,0.3,Not sig,1.2619417831564197,0.08,Not sig
E01000274,0.966,0.47615961134897206,-0.0421730537452274,0.74,Not sig,0.41129447704101424,0.37,Not sig
E01000121,0.953,-0.2768120752204966,-0.0436241068245239,0.77,Not sig,-0.19253059347232612,0.6,Not sig
E01000123,0.962,0.2444760154814432,0.06786010534134455,0.5,Not sig,0.42953702690065,0.3,Not sig
E01000164,0.951,-0.39265387315426103,-0.08746587987855127,0.55,Not sig,-0.36358405483750045,0.67,Not sig
E01000178,0.962,0.2444760154814432,-0.021147309811590433,0.83,Not sig,0.048072610179206346,0.55,Not sig
E01000184,0.956,-0.10304937831985,0.027779223184088805,0.73,Not sig,-0.43354591032204787,0.69,Not sig
E01000193,0.963,0.30239691444832545,0.02138348934921297,0.88,Not sig,0.4342318401975526,0.41,Not sig
E01000210,0.97,0.7078432072165008,0.0859279927454512,0.6,Not sig,0.9384809262960873,0.11,Not sig
E01000213,0.971,0.7657641061833831,0.4200681209682437,0.18,Not sig,1.4199803938399944,0.08,Not sig
E01000239,0.98,1.2870521968853228,0.8215744905844511,0.09,Not sig,2.281036276748316,0.01,Hotspot (Gi*)
E01000240,0.961,0.18655511651456103,0.11692415591864533,0.56,Not sig,0.8520031868849361,0.21,Not sig
E01000288,0.945,-0.7401792669555542,-0.0737764565804117,0.53,Not sig,-0.2476038604551514,0.76,Not sig
E01000119,0.959,0.0707133185807966,0.007730892745455695,0.95,Not sig,0.16161150011028733,0.49,Not sig
E01000212,0.962,0.2444760154814432,-0.04339916359982474,0.72,Not sig,0.04843568777786374,0.52,Not sig
E01000230,0.956,-0.10304937831985,-0.01666636908051145,0.87,Not sig,-0.09049181070541382,0.59,Not sig
E01000233,0.955,-0.16097027728673222,-0.08783579647237393,0.61,Not sig,0.4527357087332925,0.33,Not sig
E01000241,0.954,-0.21889117625361443,-0.08647741422621535,0.49,Not sig,0.0992636748987946,0.5,Not sig
E01000268,0.98,1.2870521968853228,-0.5266652358470245,0.07,Not sig,0.8977837537471469,0.22,Not sig
E01000273,0.959,0.0707133185807966,0.018652970028461512,0.83,Not sig,0.40509772239445213,0.36,Not sig
E01000283,0.967,0.5340805103158542,0.21099937563138738,0.25,Not sig,0.9905992459685847,0.15,Not sig
E01000307,0.954,-0.21889117625361443,-0.08068158624700851,0.57,Not sig,0.20874404533538235,0.44,Not sig
E01000129,0.94,-1.0297837617899652,-0.5127086862460197,0.13,Not sig,-0.5068204648269249,0.72,Not sig
E01000135,0.974,0.9395268030840297,-0.09001537334279121,0.59,Not sig,0.7368759415398286,0.19,Not sig
E01000175,0.951,-0.39265387315426103,0.10584847530660052,0.45,Not sig,-0.7664087357684187,0.77,Not sig
E01000211,0.963,0.30239691444832545,-0.08120496012439792,0.58,Not sig,-0.0442065342484262,0.57,Not sig
E01000221,0.952,-0.33473297418737885,0.08711869072122388,0.57,Not sig,-0.4512635950892508,0.76,Not sig
E01000244,0.955,-0.16097027728673222,-0.06732400150412358,0.61,Not sig,0.26781861313646255,0.43,Not sig
E01000272,0.949,-0.5084956710880254,0.06712642597898212,0.64,Not sig,-0.5758470408373779,0.71,Not sig
E01000275,0.96,0.12863421754767881,0.051671063938720604,0.65,Not sig,0.7203805163291424,0.28,Not sig
E01000172,0.956,-0.10304937831985,0.04245230840014003,0.79,Not sig,-0.8938721332919939,0.83,Not sig
E01000207,0.959,0.0707133185807966,0.004317743594516372,0.97,Not sig,0.15658357056728478,0.46,Not sig
E01000257,0.965,0.4182387123820898,0.31542724131746064,0.22,Not sig,1.276734748273389,0.07,Not sig
E01000308,0.959,0.0707133185807966,0.02616189816052801,0.84,Not sig,0.4729322690966304,0.36,Not sig
E01033925,0.986,1.634577590686616,1.3085065698084306,0.01,HH (hotspot),2.2920527397705115,0.02,Hotspot (Gi*)
E01000118,0.96,0.12863421754767881,-0.024431590426318806,0.81,Not sig,-0.23068153106906308,0.65,Not sig
E01000264,0.982,1.4028939948190873,0.586744578001115,0.06,Not sig,1.8027587602200859,0.03,Hotspot (Gi*)
E01000266,0.959,0.0707133185807966,0.028551102566185538,0.73,Not sig,0.42007757654067496,0.36,Not sig
E01000310,0.958,0.012792419613914401,0.0026334741462408252,0.96,Not sig,0.3018595504924037,0.39,Not sig
E01000250,0.955,-0.16097027728673222,0.07252914600667398,0.65,Not sig,-0.7331888945169195,0.79,Not sig
E01000276,0.978,1.1712103989515585,0.10995519774074763,0.58,Not sig,0.9439433385087524,0.14,Not sig
E01000280,0.965,0.4182387123820898,0.07802457171926278,0.55,Not sig,0.5402682332070624,0.23,Not sig
E01000249,0.943,-0.8560210648893186,0.2468732693268194,0.35,Not sig,-1.1498474905485525,0.84,Not sig
E01000282,0.96,0.12863421754767881,0.05167106393872061,0.7,Not sig,0.44583074517692156,0.36,Not sig
E01000256,0.96,0.12863421754767881,0.10098700313098392,0.58,Not sig,0.6325990218037854,0.17,Not sig
E01000260,0.975,0.9974477020509118,0.5760471784055814,0.11,Not sig,1.536197461100211,0.07,Not sig
E01000261,0.923,-2.014439044226956,-1.1458795049531372,0.04,LH (low-high),-1.3817698469002648,0.91,Not sig
E01000305,0.971,0.7657641061833831,0.22663650896860707,0.2,Not sig,1.0247686222447754,0.13,Not sig
E01000259,0.963,0.30239691444832545,0.18193858303758775,0.37,Not sig,1.120636552575189,0.11,Not sig
E01000206,0.965,0.4182387123820898,0.17976857297563323,0.27,Not sig,0.8461806035867383,0.25,Not sig
E01000255,0.97,0.7078432072165008,0.02272133229074411,0.86,Not sig,0.7139860198937811,0.18,Not sig
E01000228,0.976,1.055368601017794,-0.20044692540152875,0.26,Not sig,0.8463290694135557,0.22,Not sig
E01000258,0.969,0.6499223082496186,0.1750235953013873,0.43,Not sig,0.9047822548386469,0.14,Not sig
E01000188,0.982,1.4028939948190873,0.3632881543296425,0.14,Not sig,1.1786215644566518,0.05,Not sig
E01000246,0.945,-0.7401792669555542,0.16737769144961073,0.33,Not sig,-1.0815379907617715,0.86,Not sig
E01000254,0.955,-0.16097027728673222,0.03337026470365079,0.84,Not sig,-0.41440306436673696,0.74,Not sig
E01000253,0.96,0.12863421754767881,-0.16971847603230286,0.54,Not sig,-0.9335140717965291,0.8,Not sig
E01000290,0.913,-2.5936480338957786,-0.06322431912572181,0.68,Not sig,-2.7449760957975475,1.0,Not sig
E01000279,0.96,0.12863421754767881,-0.0396714735318415,0.64,Not sig,-0.3249081879187567,0.66,Not sig
E01000373,0.965,0.4182387123820898,-0.30149670280846735,0.41,Not sig,-0.13089016476523985,0.6,Not sig
E01000411,0.949,-0.5084956710880254,0.45295452169003897,0.25,Not sig,-1.0206585196668776,0.91,Not sig
E01000438,0.943,-0.8560210648893186,0.6336090443076549,0.08,Not sig,-1.945033395108312,0.95,Not sig
E01000452,0.939,-1.0877046607568475,0.6790947749394551,0.08,Not sig,-1.700644988962456,0.97,Not sig
E01000456,0.961,0.18655511651456103,-0.10350682121118894,0.6,Not sig,-0.41264386939713577,0.73,Not sig
E01000464,0.939,-1.0877046607568475,0.4428416558340515,0.15,Not sig,-1.6083267845372837,0.95,Not sig
E01000426,0.955,-0.16097027728673222,0.15457632587967507,0.37,Not sig,-0.5231134497302005,0.83,Not sig
E01033790,0.974,0.9395268030840297,-0.5865817863150306,0.11,Not sig,0.334888364071465,0.37,Not sig
E01000368,0.938,-1.1456255597237297,0.9143239492995776,0.04,LL (coldspot),-1.7619971677331108,0.96,Not sig
E01000396,0.953,-0.2768120752204966,0.20260010117214178,0.24,Not sig,-0.668058662394963,0.79,Not sig
E01000401,0.945,-0.7401792669555542,0.6907715090258827,0.07,Not sig,-1.2040247053162414,0.92,Not sig
E01000431,0.942,-0.9139419638562009,0.0765357044790239,0.66,Not sig,-1.084600389144621,0.83,Not sig
E01000347,0.936,-1.2614673576574877,0.9044858547292144,0.03,LL (coldspot),-1.4303766170880023,0.94,Not sig
E01000357,0.939,-1.0877046607568475,0.8995976861044974,0.08,Not sig,-2.2868573233872174,0.98,Not sig
E01000370,0.915,-2.477806235962014,2.6541166014048456,0.01,LL (coldspot),-4.1439353135638415,1.0,Not sig
E01000419,0.928,-1.7248345493925452,2.2424251265296236,0.01,LL (coldspot),-3.479894548543927,1.0,Not sig
E01000423,0.928,-1.7248345493925452,0.37755106335902844,0.16,Not sig,-1.338949999830721,0.96,Not sig
E01000453,0.957,-0.04512847935296781,0.04176758746428009,0.79,Not sig,-1.129535531632175,0.89,Not sig
E01000463,0.952,-0.33473297418737885,0.2283743726808467,0.43,Not sig,-0.8695393389833643,0.81,Not sig
E01000326,0.945,-0.7401792669555542,0.9837291407067972,0.04,LL (coldspot),-2.0665139830127464,0.97,Not sig
E01000366,0.944,-0.7981001659224365,1.0252679790814954,0.04,LL (coldspot),-1.8367436547306442,0.96,Not sig
E01000409,0.946,-0.682258367988672,0.7499990103012053,0.03,LL (coldspot),-1.8188707510227509,0.98,Not sig
E01000410,0.959,0.0707133185807966,-0.07179548247143032,0.72,Not sig,-0.5428886456657973,0.79,Not sig
E01000415,0.946,-0.682258367988672,0.3205807480177793,0.23,Not sig,-0.831853603960707,0.89,Not sig
E01000416,0.963,0.30239691444832545,-0.2588581287250404,0.27,Not sig,-0.4966289708413096,0.75,Not sig
E01000435,0.935,-1.3193882566243698,1.033898948049482,0.02,LL (coldspot),-1.4732520343855098,0.98,Not sig
E01000454,0.924,-1.9565181452600742,1.4255095085787224,0.02,LL (coldspot),-2.623910523723543,1.0,Not sig
E01000455,0.938,-1.1456255597237297,0.35030081976173544,0.23,Not sig,-1.0306427189936005,0.92,Not sig
E01000337,0.966,0.47615961134897206,-0.1938608138208713,0.38,Not sig,0.004826617427239339,0.55,Not sig
E01000341,0.913,-2.5936480338957786,2.896236267691836,0.02,LL (coldspot),-2.9696661837956424,0.99,Not sig
E01000422,0.957,-0.04512847935296781,0.0218274012109766,0.8,Not sig,-0.6325497806495154,0.78,Not sig
E01000446,0.947,-0.6243374690217899,0.7152569624038679,0.02,LL (coldspot),-2.171687198340195,0.98,Not sig
E01000342,0.949,-0.5084956710880254,0.5741306302666839,0.06,Not sig,-1.5909772762887024,0.91,Not sig
E01000355,0.924,-1.9565181452600742,2.791864602960174,0.01,LL (coldspot),-2.4092927162633915,0.99,Not sig
E01000371,0.942,-0.9139419638562009,1.047035273896717,0.02,LL (coldspot),-2.1671148354056458,0.98,Not sig
E01000393,0.968,0.5920014092827365,-0.43818716915911254,0.18,Not sig,-0.0569454402338163,0.63,Not sig
E01000395,0.955,-0.16097027728673222,0.18674254980715846,0.5,Not sig,-1.3518994939828846,0.94,Not sig
E01000436,0.956,-0.10304937831985,0.1443183372898778,0.47,Not sig,-1.6427607743174915,0.94,Not sig
E01000437,0.94,-1.0297837617899652,0.738366189433943,0.1,Not sig,-1.8594466920331518,0.96,Not sig
E01000439,0.941,-0.9718628628230831,0.7080945072475594,0.09,Not sig,-1.6672655616956171,0.94,Not sig
E01000441,0.954,-0.21889117625361443,0.2978584286449372,0.26,Not sig,-1.7703730678239182,0.97,Not sig
E01000450,0.942,-0.9139419638562009,0.8882262534465489,0.03,LL (coldspot),-2.2798636180589384,0.99,Not sig
E01000459,0.925,-1.898597246293192,2.4390058352473627,0.01,LL (coldspot),-2.85489717910382,0.99,Not sig
E01000467,0.977,1.1132894999846763,0.7235516815793817,0.07,Not sig,1.94484990782832,0.04,Hotspot (Gi*)
E01000325,0.956,-0.10304937831985,0.194654480471721,0.29,Not sig,-2.085092282483029,0.98,Not sig
E01000345,0.955,-0.16097027728673222,0.10049977550883335,0.55,Not sig,-0.7499493573341335,0.78,Not sig
E01000348,0.954,-0.21889117625361443,0.20956261177420815,0.4,Not sig,-0.9027024180639528,0.88,Not sig
E01000364,0.935,-1.3193882566243698,1.1403413052812046,0.01,LL (coldspot),-2.4665450820742305,0.99,Not sig
E01000369,0.939,-1.0877046607568475,0.9130978643390943,0.04,LL (coldspot),-2.075483613865544,0.98,Not sig
E01000413,0.919,-2.246122640094485,2.023915193969104,0.01,LL (coldspot),-1.6109239191880724,0.97,Not sig
E01000440,0.938,-1.1456255597237297,1.1686873214440943,0.02,LL (coldspot),-1.729251497518044,0.96,Not sig
E01000443,0.926,-1.8406763473263097,1.7355781700694348,0.03,LL (coldspot),-2.657606484727069,0.99,Not sig
E01000451,0.947,-0.6243374690217899,0.6067704000106278,0.13,Not sig,-1.6661942652344706,0.96,Not sig
E01000333,0.943,-0.8560210648893186,0.792269875069023,0.02,LL (coldspot),-1.1716706237220402,0.94,Not sig
E01000354,0.937,-1.2035464586906055,1.7273660495680436,0.02,LL (coldspot),-1.8958573129504512,0.96,Not sig
E01000372,0.953,-0.2768120752204966,0.249783530797549,0.25,Not sig,-0.6502208462614788,0.83,Not sig
E01000384,0.934,-1.377309155591252,1.8570930178500533,0.01,LL (coldspot),-2.882443207473359,0.99,Not sig
E01000392,0.96,0.12863421754767881,-0.11756420940451376,0.55,Not sig,-0.7581828176305262,0.82,Not sig
E01000404,0.989,1.8083402875872627,-0.9893603381545956,0.06,Not sig,1.0134628740107574,0.16,Not sig
E01000424,0.943,-0.8560210648893186,0.8236714978238764,0.03,LL (coldspot),-1.5708740555546443,0.97,Not sig
E01000465,0.938,-1.1456255597237297,0.2905807236930239,0.26,Not sig,-1.7340879278400367,0.95,Not sig
E01000469,0.974,0.9395268030840297,0.184343238390729,0.34,Not sig,1.363440949372582,0.1,Not sig
E01000336,0.955,-0.16097027728673222,0.01845259563583236,0.87,Not sig,-0.1937523120385044,0.67,Not sig
E01000380,0.93,-1.608992751458781,1.6879793771535505,0.02,LL (coldspot),-2.6268766145498517,0.98,Not sig
E01000394,0.928,-1.7248345493925452,1.3908627354389722,0.01,LL (coldspot),-2.4846666253023666,0.97,Not sig
E01000425,0.946,-0.682258367988672,0.6037860436954978,0.08,Not sig,-1.241632093962875,0.89,Not sig
E01000458,0.916,-2.4198853369951316,1.6790194075594431,0.01,LL (coldspot),-3.6292024252550643,0.99,Not sig
E01000470,0.937,-1.2035464586906055,-0.5591381154428384,0.09,Not sig,-0.5113825110984018,0.78,Not sig
E01000327,0.915,-2.477806235962014,4.245102449552811,0.01,LL (coldspot),-4.248276002384561,1.0,Not sig
E01000332,0.941,-0.9718628628230831,0.09210826801351335,0.52,Not sig,-1.2349629885474567,0.91,Not sig
E01000340,0.935,-1.3193882566243698,1.9190990641731196,0.01,LL (coldspot),-3.0614699013107964,1.0,Not sig
E01000343,0.951,-0.39265387315426103,0.4422533581042899,0.13,Not sig,-1.017202186623039,0.9,Not sig
E01000349,0.938,-1.1456255597237297,1.26084796352544,0.01,LL (coldspot),-2.4178295861392822,1.0,Not sig
E01000356,0.929,-1.6669136504256632,1.9901164980553836,0.03,LL (coldspot),-2.701145300365518,0.99,Not sig
E01000379,0.92,-2.188201741127603,0.6690919709454712,0.18,Not sig,-2.6905797702955634,1.0,Not sig
E01000398,0.932,-1.4931509535250165,1.1299092769534111,0.04,LL (coldspot),-2.382368831883261,0.98,Not sig
E01000402,0.953,-0.2768120752204966,0.21290716104176963,0.35,Not sig,-1.051575574146822,0.83,Not sig
E01000414,0.944,-0.7981001659224365,0.7409739027653313,0.05,Not sig,-0.9193869174389603,0.9,Not sig
E01000427,0.921,-2.1302808421607207,1.379369261870798,0.04,LL (coldspot),-2.449061962853025,0.98,Not sig
E01032566,0.939,-1.0877046607568475,0.7972213344921569,0.05,Not sig,-1.4224900805173561,0.96,Not sig
E01000334,0.938,-1.1456255597237297,0.7926719017521991,0.06,Not sig,-2.010754569717248,0.98,Not sig
E01000358,0.939,-1.0877046607568475,1.4876054492112818,0.03,LL (coldspot),-1.997918973668217,0.99,Not sig
E01000365,0.943,-0.8560210648893186,1.3135840332849462,0.04,LL (coldspot),-2.5450491182868022,0.99,Not sig
E01000367,0.96,0.12863421754767881,-0.09334972847018297,0.54,Not sig,-0.5197078548392107,0.73,Not sig
E01000391,0.942,-0.9139419638562009,1.205844294346884,0.03,LL (coldspot),-2.186564285311567,0.98,Not sig
E01000412,0.947,-0.6243374690217899,0.45695562337234114,0.14,Not sig,-1.343521589899781,0.91,Not sig
E01000420,0.928,-1.7248345493925452,2.3922810780344053,0.01,LL (coldspot),-3.052667425184054,1.0,Not sig
E01000449,0.912,-2.6515689328626606,3.344867655381612,0.01,LL (coldspot),-2.906113930188056,0.99,Not sig
E01000330,0.903,-3.1728570235646005,2.9916945446976992,0.01,LL (coldspot),-4.02259429067799,1.0,Not sig
E01000353,0.928,-1.7248345493925452,1.9427132235200644,0.01,LL (coldspot),-2.90322495195261,0.99,Not sig
E01000362,0.955,-0.16097027728673222,0.20461267421131613,0.39,Not sig,-1.6054925450657695,0.93,Not sig
E01000421,0.927,-1.7827554483594275,2.1043254872994397,0.02,LL (coldspot),-3.235809756609259,1.0,Not sig
E01000442,0.939,-1.0877046607568475,1.0728499734484627,0.02,LL (coldspot),-2.0770158646949284,0.96,Not sig
E01000461,0.961,0.18655511651456103,-0.20021550970687546,0.31,Not sig,-1.051132891828883,0.88,Not sig
E01000339,0.928,-1.7248345493925452,0.7521909421209783,0.06,Not sig,-1.512859169341266,0.97,Not sig
E01000360,0.939,-1.0877046607568475,0.9100978247314065,0.04,LL (coldspot),-1.3451114261839305,0.95,Not sig
E01000387,0.931,-1.5510718524918987,1.1630444727814413,0.04,LL (coldspot),-1.4787634377348449,0.99,Not sig
E01000388,0.913,-2.5936480338957786,1.8947267628466413,0.01,LL (coldspot),-2.4489677478584415,0.99,Not sig
E01000399,0.926,-1.8406763473263097,1.2771395664697631,0.04,LL (coldspot),-1.6680242858583385,0.96,Not sig
E01000429,0.949,-0.5084956710880254,0.37637795307563043,0.22,Not sig,-0.7568824549866575,0.9,Not sig
E01000433,0.956,-0.10304937831985,0.0416564800494389,0.78,Not sig,-0.5569019174024198,0.75,Not sig
E01033791,0.948,-0.5664165700549076,0.6899104962644055,0.09,Not sig,-1.8195705264202697,0.96,Not sig
E01000338,0.963,0.30239691444832545,-0.11289895264470044,0.46,Not sig,-0.12697339016578812,0.63,Not sig
E01000351,0.932,-1.4931509535250165,0.3021276698205875,0.2,Not sig,-1.4114592498173526,0.93,Not sig
E01000375,0.957,-0.04512847935296781,0.05170033941817281,0.69,Not sig,-1.3051950542380573,0.9,Not sig
E01000406,0.967,0.5340805103158542,-0.26126615308177137,0.25,Not sig,0.020195590021059053,0.56,Not sig
E01000407,0.937,-1.2035464586906055,0.6468534106147321,0.08,Not sig,-1.8024944108033842,0.95,Not sig
E01000418,0.947,-0.6243374690217899,0.3536350877597306,0.16,Not sig,-1.417241067467513,0.95,Not sig
E01000460,0.961,0.18655511651456103,-0.1072115435158917,0.51,Not sig,-0.5861835283940168,0.76,Not sig
E01000329,0.949,-0.5084956710880254,0.6355601853090115,0.11,Not sig,-1.951749023471367,0.96,Not sig
E01000344,0.935,-1.3193882566243698,0.804638486319617,0.06,Not sig,-1.5630011671094095,0.93,Not sig
E01000382,0.952,-0.33473297418737885,0.39801967699509905,0.08,Not sig,-1.5922031809576382,0.94,Not sig
E01000457,0.942,-0.9139419638562009,1.2905424385869733,0.01,LL (coldspot),-2.62903789727164,0.99,Not sig
E01000346,0.951,-0.39265387315426103,0.32474855397213886,0.32,Not sig,-1.0991384211617818,0.88,Not sig
E01000352,0.948,-0.5664165700549076,0.6365985412575667,0.06,Not sig,-0.9799571028807543,0.95,Not sig
E01000359,0.936,-1.2614673576574877,1.5831815251701302,0.01,LL (coldspot),-1.8860781399514561,0.99,Not sig
E01000389,0.944,-0.7981001659224365,0.7602350190469128,0.07,Not sig,-1.830414474076129,0.96,Not sig
E01000390,0.935,-1.3193882566243698,1.4987882176683724,0.01,LL (coldspot),-2.447003309878905,0.97,Not sig
E01000400,0.945,-0.7401792669555542,0.8822657658319443,0.07,Not sig,-1.7392439128460375,0.95,Not sig
E01000350,0.958,0.012792419613914401,-0.007492821255075507,0.94,Not sig,-0.7393972443609252,0.77,Not sig
E01000361,0.944,-0.7981001659224365,0.8989150562743113,0.05,Not sig,-1.9682699165690347,0.97,Not sig
